timestamp,itemid,property,value
1433041200000,212020,202,388285 253573 143102 75026
1434250800000,249846,19,n36.000 908104
1432436400000,393951,797,834457
1435460400000,232242,227,1314495
1434250800000,1552,227,1263524
1431226800000,203089,776,359207
1439089200000,228244,available,1
1432436400000,111130,839,465575 1079844
1433041200000,466115,364,1083448
1431226800000,399698,790,n140160.000
1433041200000,446669,227,1333483 1333483
1435460400000,374704,112,679677
1432436400000,400297,888,n1096980.000
1435460400000,372773,283,984245 24927 250461 577264 237874 n600.000 959633 656987 250461 577264 n38508.000 984245 645817 656987 237874 n600.000 589045 645817 366600 901561 1033990 747495 784788 237874 879440 1225736 1244358 1152348 1135856 410698 581854 1028448 16970 508304 197305 814048
1439089200000,107062,776,688408
1432436400000,22347,888,655398 n540.000 769062 769062 769062 769062 769062 769062 769062 769062 769062 769062 769062 769062 769062 769062 769062 769062 769062 769062 769062 769062 1154859 769062 769062 769062 769062 769062 769062
1435460400000,406888,243,598729 1286049
1435460400000,400463,61,422480 650951
1432436400000,10229,available,0
1436065200000,306464,available,1
1436670000000,388991,751,769062
1432436400000,112716,764,1285872
1431831600000,202979,689,150169 435459 16718
1432436400000,184602,839,143184 999874
1441508400000,70147,available,0
1435460400000,333265,888,1078313
1432436400000,119468,960,769062
1440903600000,403305,888,n55032.000
1433041200000,94196,1008,124229 n336.000 1144008
1431226800000,7159,764,1285872
1441508400000,21152,663,1297729 n156.000 606827
1436670000000,12448,698,950054
1435460400000,257205,790,n44988.000
1431226800000,162260,888,1192143
1440298800000,404094,790,n9600.000
1436065200000,458534,790,n76920.000
1439694000000,44241,591,1116693
1431226800000,24558,917,n104387394631392.000
1439694000000,372241,1032,98606 1015535
1435460400000,386438,22,769062
1431226800000,326538,6,188678 316731 30603 726393
1431226800000,441301,369,488660
1440298800000,13939,790,n186240.000
1439089200000,91750,888,48741 n6420.000 83563
1434250800000,385350,202,n4500.000
1434250800000,422970,698,998633
1435460400000,400020,405,553394
1433646000000,123973,1036,769062
1437274800000,117477,1036,1154859
1440903600000,399071,364,1157888
1440298800000,152852,available,1
1432436400000,162566,830,373898 1131293
1435460400000,400191,776,491754
1435460400000,286856,689,150169 274770 79212
1431226800000,331320,categoryid,360
1432436400000,359685,available,0
1433041200000,178660,776,985605
1436065200000,227052,888,540033 n34824.000
1433041200000,15179,122,769062
1431831600000,154559,544,410412 465575 1164666 972753
1433041200000,393967,202,201349 770786 1157794
1433041200000,172384,815,769062
1435460400000,236215,480,726612
1440298800000,172098,888,1114842 699553
1431226800000,98111,available,0
1439694000000,162319,202,911655 n24120.000
1433041200000,34754,364,295435
1431226800000,12178,159,519769
1433041200000,182646,19,1297729 n36.000 350726 30603 832471
1432436400000,300336,categoryid,302
1431226800000,63004,678,835049
1442113200000,6982,496,357961 986363 464704 98606 1015535
1431226800000,56386,159,519769
1437879600000,3022,888,138668 30603 673934 n24.000 667424 424566 370498 1297729 n36.000 350726 30603 832471
1438484400000,344764,888,629801 n56640.000
1431831600000,145374,888,683597 546091 n24168.000 85432
1433041200000,244550,227,110243
1431226800000,359149,283,936678 853231 61149 n134208.000
1440298800000,244510,6,1115994
1436670000000,418909,790,n52560.000
1432436400000,260483,112,679677
1433041200000,30140,846,769062
1441508400000,294873,790,n89760.000
1431226800000,337704,917,n24000067872.000
1431226800000,455950,6,482984 1065616
1434250800000,263301,28,150169 274770 79212
1435460400000,16288,928,769062
1439694000000,301217,28,150169 1263524
1431226800000,323942,categoryid,988
1434250800000,144541,1028,861162 1167344
1437879600000,40574,888,675628
1434250800000,439177,28,150169 610517
1433041200000,83254,28,150169 610517
1432436400000,32871,1037,433434
1438484400000,255963,888,140639 1044025
1434250800000,434818,719,313347 593897
1435460400000,303167,112,679677
1431226800000,403456,112,679677
1441508400000,269569,888,5135 128557 229699 992862 951748 685028 1284577 n25200.000 1284577 n37.200 1135780 1284577 n48.000 1187104 539109 661116 1257525 1284577 n6000.000 1187104 1284577 410412 465575 1164666 625815 n78840.000 1284577 670753 n84.000 685584 1036095 1284577 961388
1433041200000,198321,888,n5172.000
1436065200000,111406,962,664227
1432436400000,649,405,553394
1439694000000,152860,202,129268 617595
1431226800000,221963,917,n61584027132.000
1439089200000,442012,available,0
1435460400000,190569,227,140150
1439694000000,197902,839,711859
1434250800000,400102,283,305351 937279 1034258 n25944.000 1214300 n228.000
1431226800000,195929,159,519769
1437879600000,59301,888,324209 n707400.000
1436065200000,105270,71,1043430
1436670000000,246664,888,454258 936678 82788
1436670000000,144883,681,814297 670753 n96.000
1432436400000,81779,790,n23760.000
1433646000000,400502,46,769062
1436670000000,208361,1032,131647
1433041200000,155294,6,188678 1095950 58077 150169 22871
1436670000000,142076,470,769062
1441508400000,442799,283,650951 686540 150169 1103229 16358
1433646000000,139185,400,n454.800 424566
1433646000000,104271,764,1285872
1436670000000,258930,544,1055803 1164666
1440903600000,404175,962,664227 1305534 664227
1433646000000,71069,839,34806 753764
1439089200000,462106,451,1141052 n36.000 140719 553394
1435460400000,445235,227,316731 41196
1439694000000,175446,227,112336
1431226800000,126363,categoryid,1404
1433041200000,12835,49,539109 661116 1257525
1441508400000,122528,categoryid,491
1431226800000,316416,283,554317 1050009 930854
1433041200000,147667,776,148382
1435460400000,316323,225,1066831 n10200.000
1433646000000,3530,888,150169 1249617 381894
1433041200000,7356,202,1205306 1041326 610340 150169 1185990 1301777
1436670000000,267912,categoryid,238
1439089200000,150800,101,1116693
1440903600000,144507,790,n28440.000
1436065200000,286418,566,269011 n900.000 424566
1433646000000,292625,698,1283144 353870
1437274800000,187540,962,664227 1305534 664227 463202 664227
1431226800000,224150,6,1088309
1433646000000,377182,839,286484
1438484400000,327616,888,10340
1431226800000,127668,678,1031524
1433041200000,203847,713,584147
1442113200000,442211,888,928046 1154859
1433646000000,426501,846,769062
1435460400000,353886,available,0
1435460400000,105354,159,519769
1442113200000,235711,888,1333206 569706 516703
1442113200000,7773,348,598588
1436670000000,264915,675,n24.000
1431226800000,399733,917,1266389
1431226800000,355349,776,510164
1435460400000,308859,678,1081499
1431831600000,364162,104,n1560.000 10317
1435460400000,347735,888,698708 437498 970550
1440298800000,5510,available,1
1436065200000,33537,available,1
1435460400000,12263,678,223672 349043
1439694000000,365194,230,769062
1434250800000,256792,6,1252290 1319279 920988
1433041200000,429680,698,931348 630194
1435460400000,311833,categoryid,227
1433646000000,445599,6,232903 1200897
1431226800000,455404,888,1115952
1438484400000,110416,888,253573 n24000.000
1435460400000,399539,701,677966
1433041200000,200934,550,769062
1436670000000,119314,996,n36.000
1437879600000,231815,888,306307 837224 1169076 842284 686309 667090
1435460400000,146257,283,538787 806659 370855 538787 161948 1320162 1050846 44849 639502 1093581 708677 1277605 162014 140821 610517 532620 22060 707081 148823 600689 553969 581854 752169 538787 1136148 213576 429140 499744 230420 1128577 658406 1020770
1433646000000,417320,6,726714
1433041200000,429415,46,769062
1433041200000,319939,369,853914
1435460400000,197953,776,62915
1440903600000,236951,451,1141052 n36.000 140719 553394
1433646000000,135706,790,n62040.000
1433646000000,137185,570,531626
1431831600000,325759,available,1
1433041200000,342460,704,1154859
1435460400000,208097,888,883422 334570 705498 237874 459719 62841 1265616 784581 1297729 n72.000 350726 30603 832471
1435460400000,243809,888,n75084.000
1433646000000,68792,749,n44.400 1128577
1442113200000,243207,790,n11880.000
1433646000000,437384,101,769062
1437274800000,155963,888,713150
1431226800000,93824,categoryid,195
1433041200000,338201,419,n63.000
1439694000000,164160,348,245617
1438484400000,54917,790,n68400.000
1435460400000,237529,839,219473
1439694000000,68120,839,284895
1439694000000,309035,501,769062
1439694000000,108461,839,1262809
1433041200000,300941,678,140639
1434250800000,291245,available,1
1435460400000,78762,235,1277294
1435460400000,278742,888,164693
1433646000000,18057,719,n12.000
1439694000000,65570,227,760723 150169 86628
1431226800000,272187,283,297603 1249027 896095 309439 645359
1433041200000,131524,227,827388
1438484400000,442565,790,n7560.000
1435460400000,234034,348,1330451 899686
1433646000000,179331,283,980836 430845 98427 590597 1285007 n80364.000 628176
1431226800000,368605,888,699988 632043 236367
1439694000000,248225,839,801383
1435460400000,23671,categoryid,294
1440298800000,327483,400,1297729 n660.000 1178208 n720.000 424566
1433646000000,272049,830,373898
1433646000000,29308,704,1154859
1433041200000,409097,686,610834
1431226800000,336248,6,605947 1338588 1284004 598588 150169 410229
1436670000000,445508,810,n816.000
1439694000000,223046,202,147052
1433646000000,363912,720,841575 10317
1438484400000,314132,790,n104160.000
1437274800000,381636,available,1
1433646000000,179244,698,316731
1439089200000,433225,888,150169 727528 1149914 166300 n996.000
1442113200000,253921,335,459108
1435460400000,276830,521,769062
1435460400000,312635,available,0
1442113200000,392706,283,8496 639039 375545 1100253 253573 662448 n192.000 229045
1431831600000,272564,888,5950 490211
1439694000000,407372,categoryid,1147
1437274800000,259691,790,n65880.000
1435460400000,339663,584,769062
1433646000000,366117,348,598588
1434250800000,382010,888,820477
1431226800000,74792,6,640322
1431226800000,96843,6,1319279 920988
1431226800000,459502,888,426774
1431226800000,107633,678,1138724
1433646000000,68556,962,664227
1433646000000,63300,159,519769
1431831600000,464860,888,908253 136616 992862 951748 1300851 n20.400 1135780 1284577 n187.200 1284577 n23040.000 628176 n12960.000 1284577 n96.000 1187104 1284577 n12.000 1175087 n12.000 1072114 1284577 1186729 681805 1284577 1055803 518786 253573 1284577 1141052 n48.000 288796 1284577 814297 670753 n84.000 253573 604655
1433646000000,189689,6,769062
1431831600000,2547,888,570993 717520 363182 949585
1437274800000,121366,888,913299 255363 992862 951748 644817 n31.200 1135780 1284577 n145.200 1284577 n15360.000 628176 n9600.000 134030 1284577 n48.000 1187104 1284577 1186729 769062 1284577 992862 625815 1119999 n48000.000 1284577 1141052 n48.000 288796 1284577 814297 670753 n96.000 808585 1154859
1439089200000,431020,888,479254 1234734 564916 960301
1431226800000,49013,405,553394
1431226800000,17668,776,102978
1435460400000,465609,6,374540
1439694000000,404656,997,769062
1433041200000,164274,931,814297 670753 n96.000
1431226800000,244053,categoryid,1277
1433646000000,104760,categoryid,1483
1433041200000,409891,698,752169 31884
1439694000000,431762,available,1
1433646000000,283006,663,1297729 n84.000 1178208 n108.000 606827
1433646000000,216239,807,167743
1439694000000,461351,888,720315 715738 972206
1431831600000,378714,categoryid,1120
1433646000000,191937,763,17920
1435460400000,147653,978,17670
1441508400000,60209,364,1227750
1433041200000,369889,364,974985
1431226800000,100444,categoryid,546
1442113200000,272681,790,n160680.000
1431226800000,339151,364,1069660
1431226800000,84687,888,898242
1437879600000,390357,790,n58200.000
1436670000000,135949,888,353019 1192193
1441508400000,386636,104,1297729 n1200.000 10317
1439694000000,96958,663,1297729 n156.000 606827
1440903600000,371287,468,n24.000 272976
1439694000000,70705,994,69731 666372
1437879600000,9531,888,832117 30603 48496
1439694000000,356278,1054,n180.000 639502 n192.000
1433041200000,231819,790,n37920.000
1439694000000,255651,888,1011485 726612
1437274800000,239927,776,221296
1434250800000,457830,888,952635
1432436400000,230035,962,664227
1433646000000,155552,550,769062
1431226800000,233246,159,519769
1442113200000,371753,888,960055 1269145 n131676.000 1297729 n72.000 350726 30603 832471
1431831600000,204478,468,249995
1433041200000,126709,776,440435
1440298800000,310601,981,664227 664227 288796
1433041200000,131094,776,467156
1433041200000,451343,888,518786 769062
1433041200000,222793,227,355479
1435460400000,128370,575,n8367552.000 244488 388993
1433646000000,122797,348,59377
1439694000000,248811,945,n240.000 639502 n240000.000 910945
1432436400000,453028,964,n2640.000 1128577 486467 604633 769062
1431226800000,321731,776,431467
1431831600000,371951,496,1015535
1433041200000,229182,561,769062
1441508400000,230352,available,1
1439694000000,123765,227,217667
1433041200000,162012,922,769062
1439694000000,367225,348,1189968
1439089200000,12810,451,1141052 140719 553394
1435460400000,118887,888,169653
1437274800000,441341,888,162354 n110016.000
1431226800000,444193,112,679677
1435460400000,233988,categoryid,217
1435460400000,317767,704,211547
1435460400000,413726,784,769062
1432436400000,58541,776,17952
1432436400000,7399,521,769062
1433646000000,188055,28,150169 610517
1433041200000,169331,813,769062
1433646000000,102457,87,882221
1435460400000,63917,685,n1344.000
1433041200000,24209,available,0
